case_id,p_state,ylat,xlong,p_year,p_cap_ac,p_cap_dc,region,division
404528,NC,35.222282,-79.534624,2017,5.0,6.5,South,South Atlantic
404530,NC,34.882309,-79.664351,2019,5.0,7.2,South,South Atlantic
402134,NC,34.321098,-78.207378,2016,5.0,6.6,South,South Atlantic
404581,NC,36.286565,-80.65959,2021,22.6,29.49,South,South Atlantic
404582,NC,35.190853,-81.729236,2019,50.0,79.0,South,South Atlantic
404593,NC,36.273722,-77.02977,2019,10.0,13.9,South,South Atlantic
404602,NC,35.231299,-81.564777,2017,2.0,1.8,South,South Atlantic
404625,NC,36.297823,-80.112353,2022,50.0,70.0,South,South Atlantic
404626,NC,36.100139,-78.249233,2022,48.7,68.0,South,South Atlantic
404642,NC,35.023541,-79.489488,2020,1.0,1.0,South,South Atlantic
404682,NC,36.238351,-77.839095,2021,5.0,6.99,South,South Atlantic
404692,NC,34.798525,-77.946678,2023,2.0,2.6,South,South Atlantic
404693,NC,35.422033,-77.729921,2023,5.0,5.0,South,South Atlantic
404694,NC,35.63578,-76.535755,2023,2.0,2.0,South,South Atlantic
404695,NC,34.831788,-77.771215,2022,2.0,2.6,South,South Atlantic
404697,NC,35.718588,-79.908362,2019,2.0,2.5,South,South Atlantic
404696,NC,35.720172,-79.908406,2020,2.0,2.5,South,South Atlantic
404712,NC,35.886258,-82.825483,2022,1.9,2.7,South,South Atlantic
404722,NC,36.505888,-76.198044,2017,100.0,100.0,South,South Atlantic
404725,NC,35.296843,-80.234155,2021,50.0,69.89,South,South Atlantic
404750,NC,35.814544,-81.371691,2023,11.0,15.7,South,South Atlantic
404785,NC,35.883699,-78.156953,2023,78.8,78.8,South,South Atlantic
404786,NC,35.34101,-79.737705,2021,70.2,70.2,South,South Atlantic
404419,NC,35.860302,-79.579462,2021,2.6,2.6,South,South Atlantic
404848,NC,36.089383,-77.724775,2022,2.9,3.6,South,South Atlantic
404912,NC,35.312386,-81.592479,2023,2.0,2.6,South,South Atlantic
404941,NC,34.338138,-78.74768,2022,5.0,5.0,South,South Atlantic
400084,OH,40.880083,-83.317534,2010,10.08,12.0,Midwest,East North Central
400171,OH,41.387434,-84.092892,2011,8.08,9.8,Midwest,East North Central
401832,OH,41.396028,-83.581275,2017,20.0,28.5,Midwest,East North Central
403283,OH,41.012592,-81.765424,2019,6.3,8.6,Midwest,East North Central
400506,OH,41.475893,-84.586579,2012,1.8,2.1,Midwest,East North Central
400010,OH,39.601037,-84.205745,2010,1.1,2.5,Midwest,East North Central
400384,OH,41.406554,-84.11612,2012,3.5,4.2,Midwest,East North Central
400397,OH,41.302915,-82.228661,2012,2.0,2.3,Midwest,East North Central
400509,OH,39.742413,-83.816608,2013,1.8,2.2,Midwest,East North Central
400671,OH,40.542103,-84.59254,2012,4.0,5.0,Midwest,East North Central
400996,OH,41.01816,-84.594761,2021,4.0,4.5,Midwest,East North Central
401008,OH,41.516207,-81.597612,2014,0.9,1.0,Midwest,East North Central
401102,OH,41.627547,-83.574503,2014,1.7,2.1,Midwest,East North Central
401240,OH,41.147684,-80.883796,2015,1.7,2.2,Midwest,East North Central
401560,OH,40.389551,-84.400456,2015,3.0,4.3,Midwest,East North Central
402033,OH,40.759496,-83.840252,2018,2.7,3.1,Midwest,East North Central
402042,OH,41.319417,-82.983263,2016,2.8,3.7,Midwest,East North Central
402351,OH,40.856551,-81.75931,2018,2.3,2.8,Midwest,East North Central
402352,OH,40.221074,-84.497304,2018,1.8,2.2,Midwest,East North Central
402353,OH,40.444923,-84.047405,2018,1.6,2.2,Midwest,East North Central
402508,OH,40.078581,-82.513598,2017,1.9,2.3,Midwest,East North Central
402607,OH,40.140967,-84.230544,2018,1.8,2.5,Midwest,East North Central
402617,OH,40.702088,-81.59032,2018,1.9,2.2,Midwest,East North Central
402777,OH,41.443276,-81.751432,2018,3.7,4.0,Midwest,East North Central
402884,OH,39.082479,-83.876375,2021,200.0,265.0,Midwest,East North Central
403204,OH,40.130497,-84.256243,2019,12.62,13.2,Midwest,East North Central
403282,OH,41.000998,-81.750758,2020,2.6,3.2,Midwest,East North Central
403344,OH,40.671823,-83.815332,2021,150.0,199.3,Midwest,East North Central
403458,OH,41.229897,-82.71192,2017,3.2,5.1,Midwest,East North Central
403603,OH,40.89587,-82.673058,2019,1.9,2.5,Midwest,East North Central
404811,OH,39.422826,-82.964928,2022,49.9,49.9,Midwest,East North Central
404955,OH,41.61411,-83.556829,2023,1.4,1.9,Midwest,East North Central
402488,OK,34.895178,-98.2271,2017,5.0,6.4,South,West South Central
402583,OK,36.315779,-97.58389,2018,10.0,13.2,South,West South Central
400011,OK,35.477412,-97.676448,2015,2.5,3.0,South,West South Central
402489,OK,35.494086,-98.379998,2017,3.0,4.0,South,West South Central
402490,OK,33.942117,-97.10665,2017,3.0,4.0,South,West South Central
402491,OK,35.013856,-98.442491,2017,3.0,4.0,South,West South Central
402492,OK,35.265656,-97.845303,2017,4.0,5.1,South,West South Central
403685,OK,33.970526,-96.43357,2020,5.0,6.1,South,West South Central
403686,OK,34.479,-97.106832,2020,5.0,6.1,South,West South Central
404220,OK,35.226508,-97.360521,2021,5.0,2.8,South,West South Central
401635,OR,44.150366,-117.000996,2016,9.0,11.7,West,Pacific
401638,OR,43.932783,-116.988348,2016,10.0,13.0,West,Pacific
400404,OR,42.175092,-120.362663,2012,2.0,2.6,West,Pacific
401788,OR,44.068482,-121.228347,2016,9.9,14.0,West,Pacific
402074,OR,44.059598,-121.229434,2016,9.9,10.4,West,Pacific
402115,OR,44.185237,-120.916008,2017,56.0,69.5,West,Pacific
402460,OR,44.19398,-121.23007,2017,9.9,14.0,West,Pacific
402445,OR,42.400782,-122.830308,2017,9.9,13.1,West,Pacific
402503,OR,42.611487,-121.862597,2018,9.9,14.0,West,Pacific
402392,OR,44.673117,-121.125151,2018,10.0,13.1,West,Pacific
402289,OR,45.587263,-120.595798,2018,10.0,13.0,West,Pacific
402393,OR,44.61898,-121.206217,2018,10.0,13.1,West,Pacific
402903,OR,45.68081,-118.850601,2018,6.0,8.4,West,Pacific
402244,OR,44.06044,-121.238169,2018,10.0,13.1,West,Pacific
401634,OR,43.936046,-117.384902,2016,6.0,7.8,West,Pacific
401636,OR,43.796958,-117.06293,2016,10.0,13.0,West,Pacific
401639,OR,43.961698,-117.259276,2016,10.0,13.0,West,Pacific
402200,OR,42.022228,-121.425629,2017,10.0,13.2,West,Pacific
402340,OR,42.239049,-121.58562,2018,10.0,13.9,West,Pacific
402444,OR,42.236037,-121.577258,2017,8.0,11.1,West,Pacific
402346,OR,42.211172,-120.371519,2017,10.0,13.7,West,Pacific
402922,OR,42.37664,-121.020118,2018,8.0,11.0,West,Pacific
402921,OR,42.207084,-121.351576,2019,5.6,6.8,West,Pacific
403069,OR,42.166668,-120.409479,2019,47.3,61.0,West,Pacific
400223,OR,45.10838,-123.278175,2011,1.0,1.2,West,Pacific
400147,OR,45.112295,-123.234291,2011,1.6,1.7,West,Pacific
400322,OR,45.269653,-122.771784,2012,1.7,1.7,West,Pacific
400396,OR,43.235275,-120.486327,2012,4.4,5.7,West,Pacific
400822,OR,42.260185,-121.785776,2014,2.0,2.0,West,Pacific
401028,OR,42.408186,-121.043107,2015,5.0,6.8,West,Pacific
401302,OR,44.566239,-123.295743,2014,1.2,1.4,West,Pacific
401475,OR,45.067675,-123.470971,2016,2.3,2.9,West,Pacific
401637,OR,43.999105,-117.100477,2016,4.5,5.8,West,Pacific
401830,OR,42.172667,-120.362524,2016,8.0,10.5,West,Pacific
402199,OR,42.521494,-122.828455,2020,10.0,12.8,West,Pacific
402284,OR,45.168553,-123.135107,2017,2.2,3.2,West,Pacific
402438,OR,42.182954,-121.763455,2017,2.9,3.9,West,Pacific
402625,OR,45.169611,-123.13626,2017,2.2,2.9,West,Pacific
402626,OR,45.03301,-123.09691,2017,2.2,3.1,West,Pacific
402627,OR,45.014302,-122.807152,2017,2.2,3.1,West,Pacific
402628,OR,44.827488,-122.948339,2017,2.2,3.1,West,Pacific
402629,OR,45.170298,-122.472865,2017,2.2,3.1,West,Pacific
402630,OR,45.129636,-122.899589,2017,2.2,3.2,West,Pacific
402633,OR,45.053049,-123.609457,2017,2.2,3.1,West,Pacific
402641,OR,44.7018,-117.763861,2020,15.0,19.0,West,Pacific
402642,OR,43.950218,-117.072991,2020,3.0,3.7,West,Pacific
402643,OR,44.158147,-117.443681,2020,3.0,3.8,West,Pacific
402644,OR,44.113233,-117.026613,2020,3.0,4.0,West,Pacific
402870,OR,45.430769,-122.28454,2019,2.2,3.4,West,Pacific
402871,OR,45.076462,-123.394093,2018,2.2,2.9,West,Pacific
402872,OR,44.985089,-122.941138,2018,2.2,3.3,West,Pacific
403470,OR,44.859872,-123.008155,2019,2.2,3.2,West,Pacific
403471,OR,45.172331,-122.912379,2019,2.2,3.2,West,Pacific
403472,OR,45.083174,-122.90282,2019,2.2,3.3,West,Pacific
403488,OR,45.471659,-123.13974,2019,2.2,3.3,West,Pacific
403558,OR,45.318494,-122.331678,2020,10.0,15.2,West,Pacific
403559,OR,45.379532,-122.229859,2020,10.0,15.2,West,Pacific
403644,OR,45.3733,-122.264946,2019,1.9,2.3,West,Pacific
403645,OR,45.131375,-122.619444,2019,2.2,3.0,West,Pacific
403658,OR,45.120234,-122.936268,2020,2.2,3.0,West,Pacific
403661,OR,45.088004,-122.772281,2020,2.2,2.6,West,Pacific
403663,OR,44.985426,-122.812712,2020,2.2,2.7,West,Pacific
403664,OR,45.171211,-122.624282,2020,2.2,3.1,West,Pacific
403665,OR,44.970522,-122.802471,2020,2.2,2.8,West,Pacific
403666,OR,44.967035,-122.957862,2020,2.2,2.5,West,Pacific
403758,OR,43.316651,-121.00914,2020,9.9,14.9,West,Pacific
403759,OR,45.431494,-122.286481,2021,1.8,2.6,West,Pacific
403767,OR,45.126464,-122.608112,2021,2.5,3.2,West,Pacific
403768,OR,45.137367,-122.800157,2021,2.5,3.2,West,Pacific
403786,OR,45.101472,-123.41943,2021,4.0,5.3,West,Pacific
403830,OR,43.394159,-120.954844,2020,10.0,15.0,West,Pacific
403839,OR,43.31856,-121.002206,2020,10.0,15.1,West,Pacific
403885,OR,45.349163,-122.429474,2020,3.1,3.8,West,Pacific
403888,OR,43.397002,-120.948912,2020,10.0,15.1,West,Pacific
403910,OR,45.184296,-123.103751,2020,2.3,3.3,West,Pacific
403911,OR,45.268845,-122.329109,2020,2.3,3.1,West,Pacific
403912,OR,44.984203,-122.960193,2020,2.0,3.2,West,Pacific
403913,OR,45.113431,-122.793289,2020,2.0,3.2,West,Pacific
403914,OR,45.255099,-122.803325,2020,2.0,3.2,West,Pacific
403915,OR,45.420938,-122.333268,2020,4.0,5.9,West,Pacific
403916,OR,45.105651,-122.662012,2020,2.0,3.2,West,Pacific
403917,OR,45.181767,-122.591971,2020,2.0,2.9,West,Pacific
403918,OR,45.137896,-122.914407,2020,2.0,2.7,West,Pacific
403923,OR,45.141533,-122.649541,2020,3.0,3.5,West,Pacific
403943,OR,45.079018,-123.40303,2021,3.0,3.5,West,Pacific
403944,OR,45.103864,-123.515506,2020,3.0,3.7,West,Pacific
403946,OR,45.144867,-122.786688,2021,3.0,3.4,West,Pacific
403958,OR,44.974004,-122.776207,2021,3.0,3.5,West,Pacific
403967,OR,44.876176,-122.935312,2020,1.3,1.4,West,Pacific
403968,OR,45.268993,-122.82176,2020,2.2,2.6,West,Pacific
403977,OR,45.458507,-122.289444,2020,2.6,3.0,West,Pacific
404435,OR,45.086377,-123.422801,2021,2.2,3.1,West,Pacific
403533,OR,42.147793,-120.420207,2019,10.0,13.1,West,Pacific
403829,OR,43.552737,-119.689962,2020,10.0,15.3,West,Pacific
404634,OR,43.554283,-119.684458,2020,10.0,15.3,West,Pacific
403945,OR,45.559908,-123.071525,2021,3.0,3.5,West,Pacific
404367,OR,45.383402,-122.079111,2021,10.0,13.5,West,Pacific
402339,OR,42.031034,-121.611061,2018,8.0,10.3,West,Pacific
402638,OR,44.466797,-118.205391,2020,2.8,3.8,West,Pacific
404577,OR,45.563623,-119.611107,2019,50.0,73.2,West,Pacific
404605,OR,45.539739,-120.180952,2019,162.0,162.0,West,Pacific
404614,OR,45.128043,-122.828527,2020,1.9,2.5,West,Pacific
404892,OR,45.076112,-122.933266,2022,2.5,3.2,West,Pacific
404893,OR,45.058885,-123.497377,2022,2.5,3.2,West,Pacific
404894,OR,44.929836,-122.937619,2022,1.8,2.1,West,Pacific
404895,OR,45.143578,-122.607851,2022,2.0,2.6,West,Pacific
404896,OR,45.43149,-122.295791,2022,1.9,2.4,West,Pacific
404897,OR,45.323454,-123.175434,2023,2.5,3.2,West,Pacific
404464,OR,43.503691,-119.149256,2019,9.9,15.3,West,Pacific
403840,OR,43.499962,-119.146275,2020,10.0,15.3,West,Pacific
403316,PA,40.138469,-77.608651,2019,13.5,18.2,Northeast,Middle Atlantic
400109,PA,40.861718,-75.850304,2012,10.0,11.5,Northeast,Middle Atlantic
400387,PA,39.861766,-76.221712,2012,5.0,6.0,Northeast,Middle Atlantic
400142,PA,40.151941,-75.866013,2011,1.6,2.0,Northeast,Middle Atlantic
400087,PA,40.760528,-75.238355,2012,2.8,3.1,Northeast,Middle Atlantic
400529,PA,40.105885,-76.059347,2012,1.0,1.1,Northeast,Middle Atlantic
400232,PA,40.215091,-77.205376,2010,1.3,1.3,Northeast,Middle Atlantic
400275,PA,39.866448,-75.668429,2010,1.3,1.6,Northeast,Middle Atlantic
400182,PA,40.640553,-76.605218,2011,1.0,1.2,Northeast,Middle Atlantic
400160,PA,40.026292,-77.235363,2010,2.8,3.2,Northeast,Middle Atlantic
400062,PA,40.148713,-74.777158,2008,3.0,3.0,Northeast,Middle Atlantic
400114,PA,39.964807,-75.657704,2009,0.9,1.2,Northeast,Middle Atlantic
400144,PA,41.060916,-75.515443,2010,3.0,3.0,Northeast,Middle Atlantic
400189,PA,40.556378,-75.593082,2011,1.9,2.0,Northeast,Middle Atlantic
400591,PA,40.119711,-75.488118,2012,1.4,1.8,Northeast,Middle Atlantic
401009,PA,39.882841,-75.830374,2011,1.0,1.7,Northeast,Middle Atlantic
401151,PA,40.691451,-80.324932,2012,1.3,1.3,Northeast,Middle Atlantic
401992,PA,40.425108,-75.924048,2011,2.2,2.5,Northeast,Middle Atlantic
402081,PA,40.152707,-76.58134,2016,2.0,2.6,Northeast,Middle Atlantic
402681,PA,40.796474,-76.882773,2018,3.0,3.9,Northeast,Middle Atlantic
402830,PA,40.817134,-77.843955,2018,1.5,2.0,Northeast,Middle Atlantic
403142,PA,40.198707,-76.160811,2019,3.6,4.0,Northeast,Middle Atlantic
403317,PA,39.894177,-77.815154,2020,20.0,27.0,Northeast,Middle Atlantic
403318,PA,39.885652,-77.772817,2020,20.0,27.0,Northeast,Middle Atlantic
403783,PA,40.215633,-79.645263,2021,3.3,4.3,Northeast,Middle Atlantic
403824,PA,39.800281,-77.81197,2020,15.0,17.5,Northeast,Middle Atlantic
404381,PA,40.481521,-80.254901,2021,3.0,3.6,Northeast,Middle Atlantic
402990,PA,40.431903,-76.555114,2019,3.0,4.4,Northeast,Middle Atlantic
403698,PA,40.861068,-75.843989,2020,10.0,14.4,Northeast,Middle Atlantic
404621,PA,39.848023,-77.91581,2020,20.0,26.8,Northeast,Middle Atlantic
404726,PA,41.049702,-78.647433,2023,20.0,20.0,Northeast,Middle Atlantic
404727,PA,40.967635,-78.181838,2019,20.0,20.0,Northeast,Middle Atlantic
404804,PA,40.512197,-80.314002,2021,20.0,20.0,Northeast,Middle Atlantic
404952,PA,40.950493,-76.892576,2023,1.4,1.4,Northeast,Middle Atlantic
402635,RI,41.748465,-71.522391,2019,10.0,12.6,Northeast,New England
400417,RI,41.651165,-71.710575,2013,1.9,2.0,Northeast,New England
400618,RI,41.77272,-71.338569,2013,3.0,3.7,Northeast,New England
401343,RI,41.801447,-71.558455,2015,1.0,1.5,Northeast,New England
401746,RI,41.799497,-71.436671,2014,1.3,1.5,Northeast,New England
402368,RI,41.975891,-71.586616,2018,2.0,2.5,Northeast,New England
402395,RI,41.795875,-71.787537,2017,2.0,2.6,Northeast,New England
402486,RI,41.491876,-71.623806,2017,1.5,1.7,Northeast,New England
402487,RI,41.518751,-71.686539,2017,2.0,2.5,Northeast,New England
402496,RI,41.492304,-71.618908,2017,3.0,3.8,Northeast,New England
402829,RI,41.917689,-71.486768,2019,3.0,3.6,Northeast,New England
402928,RI,41.440247,-71.714585,2018,4.0,5.1,Northeast,New England
403063,RI,41.47049,-71.494459,2018,3.8,4.7,Northeast,New England
403067,RI,41.498198,-71.533385,2018,3.1,4.6,Northeast,New England
403072,RI,41.657813,-71.688309,2020,1.8,2.2,Northeast,New England
403131,RI,41.94148,-71.661856,2019,2.5,3.3,Northeast,New England
403256,RI,41.953706,-71.658248,2020,3.3,4.2,Northeast,New England
403417,RI,41.617428,-71.567451,2020,6.68,9.6,Northeast,New England
403466,RI,41.432671,-71.804811,2020,2.5,2.5,Northeast,New England
403791,RI,41.735675,-71.459286,2020,3.1,3.4,Northeast,New England
403875,RI,41.43903,-71.777262,2020,10.6,12.4,Northeast,New England
403900,RI,41.716845,-71.232293,2020,3.8,4.6,Northeast,New England
403939,RI,41.821314,-71.562504,2020,5.0,6.7,Northeast,New England
403990,RI,41.869554,-71.476327,2018,2.0,2.7,Northeast,New England
404009,RI,41.733972,-71.528216,2019,16.2,21.3,Northeast,New England
404012,RI,41.7974,-71.546947,2018,1.6,2.2,Northeast,New England
404014,RI,41.726942,-71.448891,2018,4.7,6.3,Northeast,New England
404015,RI,41.796861,-71.544894,2018,1.2,1.6,Northeast,New England
404017,RI,41.792699,-71.554262,2019,2.0,2.7,Northeast,New England
404116,RI,41.579202,-71.273524,2021,3.0,3.9,Northeast,New England
404134,RI,41.698242,-71.722328,2020,3.0,4.0,Northeast,New England
404135,RI,41.861354,-71.59485,2020,1.8,2.2,Northeast,New England
404919,RI,41.926773,-71.578195,2023,8.0,8.0,Northeast,New England
404921,RI,41.620602,-71.269639,2023,5.0,6.7,Northeast,New England
401715,RI,41.986138,-71.584845,2015,1.0,1.2,Northeast,New England
404706,RI,41.982938,-71.584792,2020,12.7,16.3,Northeast,New England
402929,RI,41.578432,-71.279637,2019,4.5,5.8,Northeast,New England
403071,RI,41.523352,-71.684115,2020,1.3,1.6,Northeast,New England
403770,RI,41.614998,-71.657786,2019,24.0,28.4,Northeast,New England
404827,RI,41.866173,-71.619243,2022,3.0,3.0,Northeast,New England
403689,SC,33.761666,-79.458643,2019,10.0,14.4,South,South Atlantic
401779,SC,33.968169,-81.78449,2016,6.8,10.0,South,South Atlantic
402086,SC,34.322241,-79.920419,2016,10.0,14.0,South,South Atlantic
401853,SC,32.466436,-80.960462,2017,10.0,12.2,South,South Atlantic
401614,SC,33.686085,-80.760817,2017,10.2,14.8,South,South Atlantic
402272,SC,33.790344,-81.265509,2017,8.16,11.8,South,South Atlantic
402412,SC,33.793705,-81.259471,2017,10.88,15.2,South,South Atlantic
402411,SC,33.790496,-81.253808,2017,10.88,15.2,South,South Atlantic
401852,SC,32.641584,-80.989313,2017,71.4,93.4,South,South Atlantic
402420,SC,33.774839,-81.109725,2018,10.2,14.8,South,South Atlantic
402348,SC,32.498445,-80.962234,2018,8.0,10.6,South,South Atlantic
402598,SC,33.674286,-81.743791,2019,74.9,108.6,South,South Atlantic
402273,SC,32.879326,-81.136365,2017,6.8,9.5,South,South Atlantic
402394,SC,32.882449,-81.137528,2017,20.0,28.0,South,South Atlantic
402275,SC,33.237285,-81.350806,2017,5.44,7.6,South,South Atlantic
402413,SC,33.022847,-81.293628,2017,8.16,11.4,South,South Atlantic
402577,SC,32.94664,-81.215723,2017,10.2,14.2,South,South Atlantic
402419,SC,32.727301,-81.252752,2017,10.2,14.8,South,South Atlantic
402387,SC,32.764649,-81.247929,2017,20.4,28.0,South,South Atlantic
402349,SC,33.492727,-81.297564,2018,6.1,7.8,South,South Atlantic
402729,SC,33.502465,-81.251021,2018,39.0,57.2,South,South Atlantic
402720,SC,33.778774,-81.108659,2018,7.48,10.4,South,South Atlantic
402726,SC,33.336562,-81.259736,2019,20.0,28.0,South,South Atlantic
403137,SC,33.340737,-80.704827,2019,74.9,105.9,South,South Atlantic
402545,SC,32.567974,-80.728668,2019,72.5,92.5,South,South Atlantic
402716,SC,32.322471,-80.679709,2018,6.0,6.8,South,South Atlantic
402727,SC,33.786473,-81.269048,2019,8.2,10.9,South,South Atlantic
402274,SC,33.567373,-80.69778,2017,4.1,5.7,South,South Atlantic
402386,SC,33.578855,-80.705044,2017,20.0,28.0,South,South Atlantic
400685,SC,32.9114,-80.696128,2013,2.5,3.0,South,South Atlantic
402271,SC,34.010184,-81.738679,2017,3.4,4.7,South,South Atlantic
402347,SC,32.888974,-81.104989,2019,2.0,2.6,South,South Atlantic
402543,SC,33.93351,-81.052782,2017,1.6,2.0,South,South Atlantic
402631,SC,34.287582,-79.150549,2017,5.0,7.1,South,South Atlantic
402695,SC,34.33733,-80.081282,2021,2.0,2.8,South,South Atlantic
402696,SC,33.679042,-80.240354,2018,2.0,2.8,South,South Atlantic
402697,SC,34.722512,-82.526391,2020,1.0,1.3,South,South Atlantic
402712,SC,34.721784,-82.524879,2019,2.0,2.5,South,South Atlantic
402698,SC,33.951336,-79.936597,2021,2.0,2.8,South,South Atlantic
402699,SC,33.900328,-79.75603,2018,2.0,2.5,South,South Atlantic
402700,SC,33.610743,-80.335353,2019,2.0,2.5,South,South Atlantic
402701,SC,33.618362,-80.363088,2018,2.0,2.5,South,South Atlantic
402703,SC,33.963131,-79.563342,2019,2.0,2.5,South,South Atlantic
402704,SC,34.230963,-79.390349,2019,1.9,2.4,South,South Atlantic
402705,SC,34.657739,-82.502294,2019,1.0,1.2,South,South Atlantic
402707,SC,34.10813,-80.128067,2018,2.0,2.4,South,South Atlantic
402708,SC,33.888161,-79.782949,2018,2.0,2.4,South,South Atlantic
402709,SC,33.99503,-79.605279,2018,2.0,2.5,South,South Atlantic
402710,SC,34.09259,-80.107356,2019,2.0,2.4,South,South Atlantic
402711,SC,34.522602,-79.847124,2019,2.0,2.5,South,South Atlantic
402713,SC,33.983907,-79.564805,2018,2.0,2.5,South,South Atlantic
402719,SC,35.031552,-81.806408,2018,2.0,2.9,South,South Atlantic
402725,SC,33.277538,-81.349548,2019,3.6,5.4,South,South Atlantic
402728,SC,33.246344,-81.38452,2019,4.8,6.8,South,South Atlantic
402745,SC,34.238707,-79.658452,2019,10.0,13.4,South,South Atlantic
402894,SC,33.34844,-81.142627,2020,6.0,8.6,South,South Atlantic
402702,SC,34.198973,-80.221115,2018,2.0,2.5,South,South Atlantic
402895,SC,34.192594,-80.218273,2020,2.0,2.7,South,South Atlantic
402900,SC,34.237752,-79.792091,2018,1.0,1.2,South,South Atlantic
402934,SC,34.302433,-79.924985,2021,2.0,2.8,South,South Atlantic
402953,SC,32.469017,-80.750379,2020,12.0,17.0,South,South Atlantic
402955,SC,32.708309,-80.912352,2020,10.0,14.2,South,South Atlantic
402983,SC,33.668364,-78.918606,2018,1.6,2.0,South,South Atlantic
402984,SC,33.573876,-80.837215,2019,1.2,1.6,South,South Atlantic
403223,SC,33.316684,-80.677952,2020,74.97,102.0,South,South Atlantic
403492,SC,34.993391,-81.875983,2019,2.0,2.6,South,South Atlantic
403660,SC,33.720938,-80.189004,2019,2.0,2.8,South,South Atlantic
403662,SC,35.087867,-81.624724,2020,5.0,6.2,South,South Atlantic
403716,SC,33.098911,-81.433383,2020,70.0,103.3,South,South Atlantic
403757,SC,34.645212,-80.715255,2020,3.0,4.2,South,South Atlantic
403817,SC,33.131431,-80.262743,2020,6.5,8.5,South,South Atlantic
403819,SC,35.043539,-82.112994,2020,2.0,2.8,South,South Atlantic
403820,SC,34.785589,-82.398515,2020,2.0,2.8,South,South Atlantic
403855,SC,34.601405,-82.740114,2020,3.0,4.4,South,South Atlantic
403859,SC,33.653995,-80.955854,2020,72.1,101.7,South,South Atlantic
403926,SC,34.198757,-79.380196,2020,7.02,10.1,South,South Atlantic
404174,SC,34.493006,-82.674054,2021,2.0,2.8,South,South Atlantic
404175,SC,34.144109,-82.173744,2020,2.0,2.8,South,South Atlantic
404177,SC,34.071568,-82.226371,2020,1.5,2.1,South,South Atlantic
404219,SC,34.639032,-82.328668,2021,2.0,2.7,South,South Atlantic
404314,SC,34.693971,-82.528133,2021,2.0,2.8,South,South Atlantic
401170,SC,34.398465,-79.397534,2021,10.0,14.2,South,South Atlantic
403512,SC,33.336873,-80.641655,2020,75.0,98.9,South,South Atlantic
404463,SC,34.695783,-80.145314,2020,75.0,97.6,South,South Atlantic
404524,SC,34.686693,-79.539984,2015,8.9,8.9,South,South Atlantic
404549,SC,33.348779,-81.264177,2019,7.2,10.05,South,South Atlantic
404556,SC,34.349465,-80.059669,2022,8.2,11.0,South,South Atlantic
404557,SC,34.372075,-80.022158,2018,2.0,2.7,South,South Atlantic
404561,SC,34.240299,-79.252116,2020,2.0,2.0,South,South Atlantic
404562,SC,34.069881,-80.078816,2020,2.0,2.8,South,South Atlantic
404610,SC,34.191634,-82.130868,2016,2.0,2.9,South,South Atlantic
404623,SC,34.730587,-82.047547,2020,20.0,26.0,South,South Atlantic
404624,SC,33.887475,-81.396745,2020,75.0,75.0,South,South Atlantic
404627,SC,33.76395,-81.069755,2020,75.0,105.74,South,South Atlantic
404643,SC,34.247701,-81.648069,2022,3.5,4.1,South,South Atlantic
404661,SC,35.016172,-81.929049,2020,2.0,2.0,South,South Atlantic
404902,SC,34.693857,-79.820159,2022,2.0,2.8,South,South Atlantic
404903,SC,34.663247,-80.390796,2022,2.0,2.7,South,South Atlantic
404904,SC,34.20827,-80.221896,2023,10.0,11.9,South,South Atlantic
404905,SC,34.12766,-80.149843,2022,2.0,2.0,South,South Atlantic
404911,SC,34.952393,-81.984236,2022,2.0,2.5,South,South Atlantic
405006,SC,33.913963,-80.653558,2023,73.6,73.6,South,South Atlantic
402706,SC,34.274487,-79.886224,2019,2.0,2.5,South,South Atlantic
403493,SC,34.995757,-82.041029,2019,2.0,2.7,South,South Atlantic
404600,SC,34.997867,-82.042517,2020,2.0,2.7,South,South Atlantic
401871,SD,44.388672,-100.307089,2016,1.0,1.3,Midwest,West North Central
403191,TN,35.062365,-89.369625,2018,15.0,20.0,South,East South Central
400515,TN,35.09792,-85.128303,2012,7.6,9.5,South,East South Central
400957,TN,35.148662,-88.554665,2014,15.84,20.0,South,East South Central
400954,TN,35.132328,-88.589439,2014,15.84,20.0,South,East South Central
401641,TN,35.578554,-89.049176,2017,16.0,20.0,South,East South Central
401793,TN,35.140794,-88.55147,2016,16.0,19.9,South,East South Central
401794,TN,35.166606,-88.644923,2016,8.0,10.0,South,East South Central
401796,TN,35.355556,-89.860694,2018,53.0,70.0,South,East South Central
402332,TN,35.306294,-89.168374,2018,15.0,20.0,South,East South Central
400528,TN,35.40941,-89.386906,2012,4.2,5.0,South,East South Central
400577,TN,35.026415,-85.207767,2019,1.9,2.5,South,East South Central
402278,TN,35.23501,-89.962505,2020,1.7,2.0,South,East South Central
402873,TN,36.249686,-82.520867,2018,4.4,5.0,South,East South Central
403012,TN,36.247809,-86.746247,2018,1.4,2.0,South,East South Central
403258,TN,35.223379,-89.351493,2019,2.3,2.7,South,East South Central
404616,TN,35.052753,-86.352587,2020,150.0,205.0,South,East South Central
404871,TN,35.578621,-88.939687,2022,70.0,70.0,South,East South Central
404874,TN,35.256,-89.019546,2022,3.3,4.6,South,East South Central
404875,TN,36.44676,-88.327535,2022,6.8,9.5,South,East South Central
404876,TN,35.609366,-88.915805,2022,1.0,2.0,South,East South Central
403457,TX,32.067478,-97.533949,2017,9.9,14.3,South,West South Central
